ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl.y,gene,ENTREZID,description
ENSG00000105404.11,343.95303674768616,-1.1788385444968894,0.19880670322505622,-5.929571414714334,3.0372639432197535e-9,4.800922625329496e-8,ENSG00000105404,RABAC1,10567,Rab acceptor 1 [Source:HGNC Symbol;Acc:HGNC:9794]
ENSG00000198712.1,433804.85824240616,-1.0311870349135666,0.17514490623438936,-5.887622181449974,3.917915109984033e-9,6.046863692264134e-8,ENSG00000198712,MT-CO2,4513,mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]
ENSG00000168569.8,375.2896921894946,-1.0977674970670297,0.18652849454830225,-5.885253616212287,3.9744405706915305e-9,6.125137104440162e-8,ENSG00000168569,TMEM223,79064,transmembrane protein 223 [Source:HGNC Symbol;Acc:HGNC:28464]
ENSG00000188092.15,433.3949510253951,-1.0680651644323649,0.18186589264231237,-5.872817321129031,4.284505262920158e-9,6.570386195807675e-8,ENSG00000188092,GPR89B,51463,G protein-coupled receptor 89B [Source:HGNC Symbol;Acc:HGNC:13840]
ENSG00000177508.12,525.6564859359769,-1.015655721560098,0.1731604827561257,-5.865401305161056,4.480477116328464e-9,6.846600275708719e-8,ENSG00000177508,IRX3,79191,iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]
ENSG00000105518.14,254.4592117128418,-1.546198465586041,0.2639359951463985,-5.8582326549601715,4.678189653443331e-9,7.143668387351372e-8,ENSG00000105518,TMEM205,374882,transmembrane protein 205 [Source:HGNC Symbol;Acc:HGNC:29631]
ENSG00000015532.10,451.35261148179825,-1.0980676791391313,0.18751814537447314,-5.85579425898381,4.747356375651273e-9,7.24416387724822e-8,ENSG00000015532,XYLT2,64132,xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]
ENSG00000226067.7,410.4957480808009,-1.0491467837226822,0.17937776452991927,-5.848811788195131,4.9509690478337695e-9,7.522964368812579e-8,ENSG00000226067,LINC00623,NA,long intergenic non-protein coding RNA 623 [Source:HGNC Symbol;Acc:HGNC:44252]
ENSG00000007968.7,346.20864390610393,-1.3565063554295005,0.23195854434597837,-5.848055130947019,4.973537283275765e-9,7.546196602511383e-8,ENSG00000007968,E2F2,1870,E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]
ENSG00000204498.11,321.47920867304646,-1.1514481157916774,0.1969913865481459,-5.84516986233942,5.0605161477298105e-9,7.657089324581786e-8,ENSG00000204498,NFKBIL1,4795,NFKB inhibitor like 1 [Source:HGNC Symbol;Acc:HGNC:7800]
ENSG00000114737.16,85.33333188588833,-1.7494711130469376,0.3001259818129389,-5.829122498755671,5.571959138365743e-9,8.349045226619925e-8,ENSG00000114737,CISH,1154,cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]
ENSG00000163219.12,286.9640552909608,-1.1940460483220932,0.20484685272895894,-5.8289694589644645,5.5770708212752585e-9,8.350909373992745e-8,ENSG00000163219,ARHGAP25,9938,Rho GTPase activating protein 25 [Source:HGNC Symbol;Acc:HGNC:28951]
ENSG00000253982.2,164.83869247758167,-1.2869371204121545,0.22267647719771116,-5.779403090114013,7.496612039266731e-9,1.0959163652799408e-7,NA,NA,NA,NA
ENSG00000173928.4,76.58334976381185,-1.8614311439240865,0.322596428593143,-5.770154220373326,7.91990176378472e-9,1.1507841109262429e-7,ENSG00000173928,SWSAP1,126074,SWIM-type zinc finger 7 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26638]
ENSG00000162482.5,58.25904394853636,-2.3765477051986186,0.4123542979481828,-5.763363488689185,8.245394879449552e-9,1.1948628606515083e-7,ENSG00000162482,AKR7A3,22977,aldo-keto reductase family 7 member A3 [Source:HGNC Symbol;Acc:HGNC:390]
ENSG00000152213.4,403.4745643542896,-1.0782472740853009,0.187248975965246,-5.758361393044024,8.493436600781119e-9,1.2291573933248385e-7,ENSG00000152213,ARL11,115761,ADP ribosylation factor like GTPase 11 [Source:HGNC Symbol;Acc:HGNC:24046]
ENSG00000181404.17,221.06608980582013,-1.381468658921205,0.24052896740677773,-5.743460647652028,9.27609289341895e-9,1.3352626516980132e-7,NA,NA,NA,NA
ENSG00000135211.6,310.8684049300784,-1.22676175370359,0.21420789328920578,-5.726968016287419,1.0224143509319247e-8,1.4597834642573268e-7,ENSG00000135211,TMEM60,85025,transmembrane protein 60 [Source:HGNC Symbol;Acc:HGNC:21754]
ENSG00000142669.15,1126.7631685728195,-1.1789128398851665,0.2064550462502805,-5.710264104932552,1.1280098775822099e-8,1.6002621075397553e-7,ENSG00000142669,SH3BGRL3,83442,SH3 domain binding glutamate rich protein like 3 [Source:HGNC Symbol;Acc:HGNC:15568]
ENSG00000076201.15,560.1596303084843,-1.0397777132695376,0.18238451477539777,-5.701019708553653,1.1909286478530176e-8,1.677399306225855e-7,NA,NA,NA,NA
ENSG00000269973.1,162.87808450760616,-1.3958534529722513,0.24503703824102246,-5.696499855663726,1.2229199514571116e-8,1.7190942442618458e-7,ENSG00000269973,NA,NA,novel transcript
ENSG00000028310.18,3019.842303317633,-1.0324939423440305,0.18151311169798448,-5.688260934350426,1.2833961789573347e-8,1.7994214477952448e-7,ENSG00000028310,BRD9,65980,bromodomain containing 9 [Source:HGNC Symbol;Acc:HGNC:25818]
ENSG00000144120.13,211.3169888402655,-1.330956217854788,0.23462993397456297,-5.672576364442405,1.4066578209783815e-8,1.9620513999073135e-7,ENSG00000144120,TMEM177,80775,transmembrane protein 177 [Source:HGNC Symbol;Acc:HGNC:28143]
ENSG00000175906.5,80.74101780812344,-2.090182472794162,0.37054855181090884,-5.640778954820429,1.6928256996508785e-8,2.334067209889002e-7,ENSG00000175906,ARL4D,379,ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]
ENSG00000212664.5,386.38094183552505,-1.6847441599494677,0.30116407063287987,-5.59410741264411,2.217596404272364e-8,3.0020276840783e-7,ENSG00000212664,NA,NA,ribosomal protein L17 (RPL17) pseudogene
ENSG00000155868.8,312.3322335589776,-1.0189805786068358,0.18312599129498966,-5.564368942939424,2.63102773832954e-8,3.5067377114821867e-7,ENSG00000155868,MED7,9443,mediator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:2378]
ENSG00000196923.14,606.3337961488486,-1.1265231619079348,0.20304157362618028,-5.548238923630369,2.885613712672848e-8,3.820120863521284e-7,ENSG00000196923,PDLIM7,9260,PDZ and LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:22958]
ENSG00000272578.5,335.51147232554126,-1.0970143988861576,0.1978068252265374,-5.545887497207474,2.9246684136306605e-8,3.86945100411233e-7,NA,NA,NA,NA
ENSG00000131116.12,268.67365614192295,-1.0188034529035566,0.18426253341009852,-5.529086320744796,3.219029304527063e-8,4.222678052451297e-7,ENSG00000131116,ZNF428,126299,zinc finger protein 428 [Source:HGNC Symbol;Acc:HGNC:20804]
ENSG00000282850.2,74.59540954077931,-2.3113714988006557,0.41946660758536536,-5.510263408345967,3.5829710879372815e-8,4.6632617076999265e-7,NA,NA,NA,NA
ENSG00000182518.13,253.296646071814,-1.1779327439130973,0.21403516867815503,-5.503454180861073,3.7242135253231223e-8,4.841253367777054e-7,NA,NA,NA,NA
ENSG00000107872.13,336.95025265159063,-1.1744502490095026,0.21343997499490325,-5.502484944713601,3.7447521355101095e-8,4.862097901980414e-7,NA,NA,NA,NA
ENSG00000174276.7,253.22488846352243,-1.2862252752642473,0.2338137693481016,-5.501067276107752,3.7749912223359063e-8,4.898414090906063e-7,ENSG00000174276,ZNHIT2,741,zinc finger HIT-type containing 2 [Source:HGNC Symbol;Acc:HGNC:1177]
ENSG00000226742.4,365.76814133448113,-1.0550187968081057,0.19215877323633782,-5.490349355584866,4.0113950253261926e-8,5.170987545483173e-7,ENSG00000226742,HSBP1L1,440498,heat shock factor binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:37243]
ENSG00000236081.1,314.38537112575347,-1.1602404573213874,0.21186236645552392,-5.476387697977288,4.3409605161467726e-8,5.55931313550659e-7,ENSG00000236081,ELFN1-AS1,101927125,ELFN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39071]
ENSG00000269958.1,481.3028634730093,-1.013002280615371,0.1853950008555651,-5.464021553658647,4.654669825592933e-8,5.939930902730651e-7,ENSG00000269958,NA,NA,"novel transcript, sense intronic to KLC1"
ENSG00000269044.2,209.9126149895724,-1.4237020450940778,0.2611560128878382,-5.451538447654017,4.993592247438869e-8,6.322615600247058e-7,ENSG00000269044,NA,NA,"novel transcript, sense intronic C19orf42"
ENSG00000197562.10,709.398991536678,-1.0406164512589042,0.19171298502374268,-5.427991490143608,5.699175641551878e-8,7.128582865886066e-7,ENSG00000197562,RAB40C,57799,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
ENSG00000199753.1,171.76871381721955,-1.5636990654082457,0.2883186364849789,-5.423510198549765,5.8439879358745615e-8,7.300228485083033e-7,ENSG00000199753,SNORD104,NA,"small nucleolar RNA, C/D box 104 [Source:HGNC Symbol;Acc:HGNC:32768]"
ENSG00000175745.14,143.96477518446613,-1.5344799150343158,0.28338470599295285,-5.414829673526824,6.134707489292247e-8,7.63901984479805e-7,NA,NA,NA,NA
ENSG00000141504.12,159.92321090769022,-1.28240101283599,0.23705247853851213,-5.409776859294251,6.310332574795372e-8,7.83962606185165e-7,ENSG00000141504,SAT2,112483,spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160]
ENSG00000240053.8,1026.0344061121052,-1.0820026728188097,0.20010986696835967,-5.40704308693529,6.407373368301588e-8,7.955607002206319e-7,NA,NA,NA,NA
ENSG00000146556.14,224.36772296130584,-1.2357454674579968,0.2288267446353461,-5.400354182494083,6.650945370181396e-8,8.220218227415952e-7,NA,NA,NA,NA
ENSG00000234353.2,175.51665785730168,-1.3701074304164804,0.25373015571095353,-5.399860440622167,6.669275896305567e-8,8.238158189532597e-7,NA,NA,NA,NA
ENSG00000103490.14,310.5969751313703,-1.1801878198776425,0.2195726053561302,-5.374931986453714,7.661159526910606e-8,9.345748955087785e-7,ENSG00000103490,PYCARD,29108,PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]
ENSG00000238083.8,286.1018424118927,-1.087894985023219,0.20321103126853002,-5.353523272000117,8.625793545479823e-8,1.0439917838228718e-6,NA,NA,NA,NA
ENSG00000176182.6,202.48473336948027,-1.628965746385738,0.30438025752804804,-5.35174573940832,8.710973929599832e-8,1.0531206555874557e-6,ENSG00000176182,MYPOP,339344,"Myb related transcription factor, partner of profilin [Source:HGNC Symbol;Acc:HGNC:20178]"
ENSG00000124444.16,142.28724496202906,-1.409523754151084,0.2636627196631739,-5.345934973104026,8.995150028551453e-8,1.0850462537233684e-6,ENSG00000124444,ZNF576,79177,zinc finger protein 576 [Source:HGNC Symbol;Acc:HGNC:28357]
ENSG00000131495.9,321.14746737295917,-1.1354351297358642,0.21338611396016685,-5.321035697514121,1.0317815215865353e-7,1.2335673651216206e-6,ENSG00000131495,NDUFA2,4695,NADH:ubiquinone oxidoreductase subunit A2 [Source:HGNC Symbol;Acc:HGNC:7685]
ENSG00000182712.16,166.00742653209505,-1.4561470560769145,0.27371858929776405,-5.3198690663017,1.0384195790023756e-7,1.2394447512337919e-6,ENSG00000182712,CMC4,100272147,C-X9-C motif containing 4 [Source:HGNC Symbol;Acc:HGNC:35428]
ENSG00000270277.1,31.397976118382388,-3.0939754463880056,0.5830545437064708,-5.3064940146416495,1.117538287952189e-7,1.3272764968901908e-6,ENSG00000270277,NA,NA,"novel transcript, antisense to titin"
ENSG00000120458.13,304.5884106200795,-1.020870172591494,0.19259983082141816,-5.30047284173402,1.1550314703962685e-7,1.3672938327190917e-6,ENSG00000120458,MSANTD2,79684,Myb/SANT DNA binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26266]
ENSG00000175283.8,218.95457669365274,-1.1020631923084976,0.20862806176854548,-5.2824302874995785,1.274813508864008e-7,1.4992251243677373e-6,ENSG00000175283,DOLK,22845,dolichol kinase [Source:HGNC Symbol;Acc:HGNC:23406]
ENSG00000171163.16,1943.109964336455,-1.0152618259895958,0.19278918362292016,-5.266176280798848,1.3929453585974925e-7,1.6257554693425436e-6,ENSG00000171163,ZNF692,55657,zinc finger protein 692 [Source:HGNC Symbol;Acc:HGNC:26049]
ENSG00000270055.1,246.7043967449965,-1.2080482009036884,0.22943131076926496,-5.265402515694997,1.398825313174599e-7,1.6317361513811963e-6,ENSG00000270055,NA,NA,novel transcript
ENSG00000154309.9,127.52100400749212,-1.265786315491816,0.24106999989584857,-5.250700278088041,1.5152205641461476e-7,1.7551846792405374e-6,ENSG00000154309,DISP1,84976,dispatched RND transporter family member 1 [Source:HGNC Symbol;Acc:HGNC:19711]
ENSG00000147813.16,301.816662196052,-1.0026952123717914,0.191230153158206,-5.2433949134698175,1.5764861338497521e-7,1.8202935081328261e-6,ENSG00000147813,NAPRT,93100,nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]
ENSG00000267852.1,64.36171862914159,-6.768507842402101,1.297297237009449,-5.217391704313636,1.814602529538966e-7,2.0752594183159617e-6,ENSG00000267852,ARHGEF18-AS1,NA,ARHGEF18 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55284]
ENSG00000260816.2,28.56954956383761,-3.8892788471178896,0.7469117828095418,-5.207146194009947,1.9176700733090853e-7,2.1838782817979837e-6,ENSG00000260816,NA,NA,"novel transcript, sense intronic to WWOX"
ENSG00000211454.15,143.35549596194664,-1.2871500363382533,0.24865887463369155,-5.176368783275485,2.2624604113124735e-7,2.5536353999508065e-6,NA,NA,NA,NA
ENSG00000268903.1,215.0857033619757,-1.647209018938699,0.31844681389638585,-5.172634634914756,2.3081607213313962e-7,2.601138115604776e-6,ENSG00000268903,NA,NA,novel pseudogene
ENSG00000160051.12,173.27572101460171,-1.20188390652454,0.23335080882663392,-5.150545278021598,2.597302172489155e-7,2.9012389295595363e-6,ENSG00000160051,IQCC,55721,IQ motif containing C [Source:HGNC Symbol;Acc:HGNC:25545]
ENSG00000225573.4,152.25236839792024,-1.3144037721371196,0.25520736398101274,-5.150336383847099,2.6001968000999046e-7,2.902970491611021e-6,ENSG00000225573,RPL35P5,NA,ribosomal protein L35 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36955]
ENSG00000205592.15,83.7274168427013,-1.8072472194527311,0.35371341919247024,-5.109354413464683,3.2326146960011197e-7,3.5666130054193244e-6,NA,NA,NA,NA
ENSG00000272034.1,148.1322780887019,-1.5048621530934754,0.2948606934664756,-5.103637705663104,3.3318586024526665e-7,3.6667426577042804e-6,ENSG00000272034,SNORD14A,26822,"small nucleolar RNA, C/D box 14A [Source:HGNC Symbol;Acc:HGNC:10113]"
ENSG00000263513.5,260.8210186106154,-1.1368533946375747,0.22294334477632555,-5.09929280812646,3.409248192454599e-7,3.7480899679979483e-6,NA,NA,NA,NA
ENSG00000269867.1,154.0087482941831,-1.2480910053315808,0.24578814957871808,-5.077913672692577,3.8160199886287783e-7,4.150906982089299e-6,ENSG00000269867,NA,NA,"novel transcript, sense intronic to ZNF814"
ENSG00000168273.8,127.89823288413288,-1.165696760512598,0.2303103713519449,-5.061416703337508,4.1615254716195556e-7,4.486053818432823e-6,ENSG00000168273,SMIM4,440957,small integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:37257]
ENSG00000250321.1,139.37423901101207,-1.5128266899676852,0.29912934028176974,-5.057433311431949,4.2493695628071796e-7,4.5761789326749435e-6,ENSG00000250321,NA,NA,pseudogene similar to part of ribosomal protein S17 (RPS17)
ENSG00000161914.10,186.65552178070777,-1.14326562427559,0.2264544126276002,-5.04854646465056,4.451842030485184e-7,4.765700204374621e-6,ENSG00000161914,ZNF653,115950,zinc finger protein 653 [Source:HGNC Symbol;Acc:HGNC:25196]
ENSG00000185834.10,433.63036743152804,-1.0130662728175681,0.20077184940648374,-5.045858150992617,4.514902884957717e-7,4.826028865940942e-6,ENSG00000185834,RPL12P4,NA,ribosomal protein L12 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:16587]
ENSG00000197182.14,175.25262782303292,-1.5124783080260786,0.3033404810949351,-4.9860747321513115,6.161831858361853e-7,6.436684735643403e-6,NA,NA,NA,NA
ENSG00000170476.16,2582.411647747942,-1.0015241112758069,0.2022433698990996,-4.9520738888769165,7.342671177755396e-7,7.5894186725751325e-6,ENSG00000170476,MZB1,51237,marginal zone B and B1 cell specific protein [Source:HGNC Symbol;Acc:HGNC:30125]
ENSG00000167419.11,252.65306610311023,-1.1346621982879002,0.22984054245964938,-4.936736513694491,7.944068234146371e-7,8.168015300556593e-6,ENSG00000167419,LPO,4025,lactoperoxidase [Source:HGNC Symbol;Acc:HGNC:6678]
ENSG00000146700.9,54.63005620247818,-1.8396328757470715,0.37389868383195307,-4.920137340130048,8.648350550535426e-7,8.829086765350397e-6,ENSG00000146700,SSC4D,136853,scavenger receptor cysteine rich family member with 4 domains [Source:HGNC Symbol;Acc:HGNC:14461]
ENSG00000198840.2,51294.28011555322,-1.39416669674981,0.28342181402561645,-4.919052196256853,8.696427924722597e-7,8.869781376977342e-6,ENSG00000198840,MT-ND3,4537,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]
ENSG00000166484.20,190.19051191251194,-1.09753098422195,0.22338159349659095,-4.913256132890375,8.957613142124217e-7,9.106063228095391e-6,ENSG00000166484,MAPK7,5598,mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]
ENSG00000182621.18,9.096263356733495,-6.742946300378279,1.3804963657514486,-4.884436111288041,1.0372526751010612e-6,1.0368685074436165e-5,ENSG00000182621,PLCB1,23236,phospholipase C beta 1 [Source:HGNC Symbol;Acc:HGNC:15917]
ENSG00000242971.3,13.956679924607078,-4.905532093146998,1.0077425733570589,-4.867842465765205,1.128232078477158e-6,1.1215831969833699e-5,ENSG00000242971,RN7SL233P,NA,"RNA, 7SL, cytoplasmic 233, pseudogene [Source:HGNC Symbol;Acc:HGNC:46249]"
ENSG00000140451.13,309.3638292112967,-1.4268651662748977,0.29373655642953206,-4.857635643376943,1.1879575332432313e-6,1.1766228925590756e-5,ENSG00000140451,PIF1,80119,PIF1 5'-to-3' DNA helicase [Source:HGNC Symbol;Acc:HGNC:26220]
ENSG00000276168.1,183.8228069143964,-1.6483762199769807,0.3393649109265624,-4.857238232074278,1.1903434633836177e-6,1.1784454865373257e-5,ENSG00000276168,RN7SL1,6029,RNA component of signal recognition particle 7SL1 [Source:HGNC Symbol;Acc:HGNC:10038]
ENSG00000013392.8,92.89304278635444,-1.4003370949203278,0.2884586081994629,-4.854551242762792,1.2065966745464595e-6,1.191803998024115e-5,ENSG00000013392,RWDD2A,112611,RWD domain containing 2A [Source:HGNC Symbol;Acc:HGNC:21385]
ENSG00000171159.5,628.1584924030376,-1.0417302787997536,0.21511482264158147,-4.842670839728495,1.2810540857776066e-6,1.25444534331565e-5,ENSG00000171159,BBLN,79095,bublin coiled coil protein [Source:HGNC Symbol;Acc:HGNC:17823]
ENSG00000185220.12,206.15266506859564,-1.071062329572408,0.22127454726095278,-4.840422646122449,1.2956328148176743e-6,1.2664238903369499e-5,ENSG00000185220,PGBD2,267002,piggyBac transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:19399]
ENSG00000242951.1,56.5952973110713,-1.8420287939595448,0.3832152533080826,-4.806773159623324,1.5338585967156113e-6,1.4745803570918736e-5,ENSG00000242951,NA,NA,ribosomal protein S24 (RPS24) pseudogene
ENSG00000205544.4,284.3255070640073,-1.4317945460355157,0.29854153320014315,-4.795964335976114,1.618940846624164e-6,1.5508505217528374e-5,ENSG00000205544,TMEM256,254863,transmembrane protein 256 [Source:HGNC Symbol;Acc:HGNC:28618]
ENSG00000105258.9,113.05679858588067,-1.341717181756663,0.28076190509191096,-4.778843416514912,1.7630642698569589e-6,1.6762696483818342e-5,ENSG00000105258,POLR2I,5438,RNA polymerase II subunit I [Source:HGNC Symbol;Acc:HGNC:9196]
ENSG00000171443.7,191.79719514832576,-1.102752116002305,0.23114486498498094,-4.7708267976187075,1.8347125518448814e-6,1.7413236667883375e-5,ENSG00000171443,ZNF524,147807,zinc finger protein 524 [Source:HGNC Symbol;Acc:HGNC:28322]
ENSG00000263990.1,106.76066796265694,-1.739169562848812,0.3668496649729671,-4.740823636780396,2.128511553811416e-6,1.9947405151864627e-5,ENSG00000263990,NA,NA,novel transcript
ENSG00000185745.10,103.20073108053158,-1.4628025467082637,0.3086990894424015,-4.738603373759546,2.151962415145453e-6,2.0140950354495285e-5,ENSG00000185745,IFIT1,3434,interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]
